@timestamp:date,actual:double,all_field_values:text,anomaly_score:double,anomaly_score_explanation.anomaly_characteristics_impact:integer,anomaly_score_explanation.anomaly_length:integer,anomaly_score_explanation.anomaly_type:keyword,anomaly_score_explanation.by_field_first_occurrence:boolean,anomaly_score_explanation.by_field_relative_rarity:double,anomaly_score_explanation.high_variance_penalty:boolean,anomaly_score_explanation.incomplete_bucket_penalty:boolean,anomaly_score_explanation.lower_confidence_bound:double,anomaly_score_explanation.multi_bucket_impact:integer,anomaly_score_explanation.multimodal_distribution:boolean,anomaly_score_explanation.single_bucket_impact:integer,anomaly_score_explanation.typical_value:double,anomaly_score_explanation.upper_confidence_bound:double,assignment_memory_basis:keyword,average_bucket_processing_time_ms:double,bucket_allocation_failures_count:long,bucket_count:long,bucket_span:long,by_field_name:keyword,by_field_value:keyword,categorization_status:keyword,categorized_doc_count:keyword,category_id:long,clientip:keyword,dead_category_count:keyword,description:text,detector_index:integer,earliest_record_timestamp:date,empty_bucket_count:long,event.ingested:date,event_count:long,examples:text,exponential_average_bucket_processing_time_ms:double,exponential_average_calculation_context.incremental_metric_value_ms:double,exponential_average_calculation_context.latest_timestamp:date,exponential_average_calculation_context.previous_exponential_average_ms:double,failed_category_count:keyword,field_name:keyword,forecast_create_timestamp:date,forecast_end_timestamp:date,forecast_expiry_timestamp:date,forecast_id:keyword,forecast_lower:double,forecast_memory_bytes:long,forecast_messages:keyword,forecast_prediction:double,forecast_progress:double,forecast_start_timestamp:date,forecast_status:keyword,forecast_upper:double,frequent_category_count:keyword,function:keyword,function_description:keyword,geo_results.actual_point:geo_point,geo_results.typical_point:geo_point,influencer_field_name:keyword,influencer_field_value:keyword,influencer_score:double,initial_anomaly_score:double,initial_influencer_score:double,initial_record_score:double,input_bytes:long,input_field_count:long,input_record_count:long,invalid_date_count:long,is_interim:boolean,job_id:keyword,last_data_time:date,latest_empty_bucket_timestamp:date,latest_record_time_stamp:date,latest_record_timestamp:date,latest_result_time_stamp:date,latest_sparse_bucket_timestamp:date,log_time:date,max_matching_length:long,maximum_bucket_processing_time_ms:double,memory_status:keyword,min_version:keyword,minimum_bucket_processing_time_ms:double,missing_field_count:long,mlcategory:keyword,model_bytes:long,model_bytes_exceeded:keyword,model_bytes_memory_limit:keyword,model_feature:keyword,model_lower:double,model_median:double,model_size_stats.assignment_memory_basis:keyword,model_size_stats.bucket_allocation_failures_count:long,model_size_stats.categorization_status:keyword,model_size_stats.categorized_doc_count:keyword,model_size_stats.dead_category_count:keyword,model_size_stats.failed_category_count:keyword,model_size_stats.frequent_category_count:keyword,model_size_stats.job_id:keyword,model_size_stats.log_time:date,model_size_stats.memory_status:keyword,model_size_stats.model_bytes:long,model_size_stats.model_bytes_exceeded:keyword,model_size_stats.model_bytes_memory_limit:keyword,model_size_stats.output_memory_allocator_bytes:keyword,model_size_stats.peak_model_bytes:long,model_size_stats.rare_category_count:keyword,model_size_stats.result_type:keyword,model_size_stats.timestamp:date,model_size_stats.total_by_field_count:long,model_size_stats.total_category_count:keyword,model_size_stats.total_over_field_count:long,model_size_stats.total_partition_field_count:long,model_upper:double,multi_bucket_impact:double,num_matches:long,out_of_order_timestamp_count:long,output_memory_allocator_bytes:keyword,over_field_name:keyword,over_field_value:keyword,partition_field_name:keyword,partition_field_value:keyword,peak_model_bytes:keyword,preferred_to_categories:long,probability:double,processed_field_count:long,processed_record_count:long,processing_time_ms:long,rare_category_count:keyword,raw_anomaly_score:double,record_score:double,regex:keyword,response.keyword:keyword,result_type:keyword,retain:boolean,scheduled_events:keyword,search_count:long,snapshot_doc_count:integer,snapshot_id:keyword,sparse_bucket_count:long,terms:text,timestamp:date,total_by_field_count:long,total_category_count:keyword,total_over_field_count:long,total_partition_field_count:long,total_search_time_ms:double,typical:double
2026-08-26T10:00:00.000Z,1.0,[url_scanning,17.220.186.110],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,17.220.186.110,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,174.98.40.39],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,174.98.40.39,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,190.234.218.253],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,190.234.218.253,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,198.72.109.109],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,198.72.109.109,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,211.38.173.128],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,211.38.173.128,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,216.155.252.51],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,216.155.252.51,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,223.27.114.76],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,223.27.114.76,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,226.109.171.21],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,226.109.171.21,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,24.50.227.192],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,24.50.227.192,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,243.233.91.124],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,243.233.91.124,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,249.84.129.254],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,249.84.129.254,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,27.243.169.69],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,27.243.169.69,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,3.95.126.71],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,3.95.126.71,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,36.96.226.120],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,36.96.226.120,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,78.218.15.245],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,78.218.15.245,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,80.147.97.247],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,80.147.97.247,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,87.138.38.197],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,87.138.38.197,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,9.36.58.163],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,9.36.58.163,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,92.147.151.68],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,92.147.151.68,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,1.0,[url_scanning,94.124.54.5],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.8773217690529054,,,,,clientip,94.124.54.5,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,2.0,[404,response_code_rates],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_code_rates,,,,,,,,,,,,,,,,,,'count per bucket by person',0.0,0.10222886161824339,,,,,,,,,,,,,,,,,,,,,,,3.031485173399596,,,,,,,response.keyword,404,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,22.0,[200,response_code_rates],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_code_rates,,,,,,,,,,,,,,,,,,'count per bucket by person',16.075597796556576,21.174896720992603,,,,,,,,,,,,,,,,,,,,,,,26.469421820359415,,,,,,,response.keyword,200,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,25.0,low_request_rate,,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low_request_rate,,,,,,,,,,,,,,,,,,'low values of count per bucket by person',18.341164399489077,22.55550078027206,,,,,,,,,,,,,,,,,,,,,,,26.85700459535288,,,,,,,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,,low_request_rate,0.0,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,2026-09-03T11:38:30.686Z,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,false,low_request_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,bucket,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,,response_code_rates,0.0,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,2026-09-03T11:38:31.577Z,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,false,response_code_rates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,bucket,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T10:00:00.000Z,,response_code_rates,,,,,,,,,,,,,,,current_model_bytes,,0,,,,,ok,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,response_code_rates,,,,,,,2026-09-03T11:38:31.516Z,,,ok,,,,,111984,0,11534336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,116938,,,,,,0,,,,,model_size_stats,,,,,,,,2026-08-26T10:00:00.000Z,5,0,0,4,,
2026-08-26T10:00:00.000Z,,url_scanning,0.0,,,,,,,,,,,,,,,,,,3600,,,,,,,,,,,,2026-09-03T11:38:33.344Z,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,false,url_scanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,bucket,,,,,,,,2026-08-26T10:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[503,response_code_rates],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,response_code_rates,,,,,,,,,,,,,,,,,,'count per bucket by person',0.0,0.03581781877267045,,,,,,,,,,,,,,,,,,,,,,,2.083569761798282,,,,,,,response.keyword,503,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,0.207.229.147],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,0.207.229.147,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,102.77.159.231],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,102.77.159.231,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,110.213.201.215],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,110.213.201.215,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,139.126.244.126],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,139.126.244.126,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,142.81.2.152],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,142.81.2.152,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,158.221.86.158],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,158.221.86.158,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,158.41.235.38],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,158.41.235.38,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,16.212.73.169],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,16.212.73.169,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,162.19.100.29],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,162.19.100.29,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,164.85.94.243],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,164.85.94.243,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,167.145.234.154],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,167.145.234.154,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,189.88.216.83],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,189.88.216.83,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,19.52.153.141],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,19.52.153.141,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,20.102.50.96],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,20.102.50.96,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,201.8.134.152],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,201.8.134.152,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,210.153.62.124],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,210.153.62.124,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,212.41.210.59],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,212.41.210.59,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,240.17.84.183],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,240.17.84.183,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,30.156.16.163],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,30.156.16.163,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,37.27.50.6],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,37.27.50.6,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
2026-08-26T11:00:00.000Z,1.0,[url_scanning,42.161.94.42],,,,,,,,,,,,,,,,,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,url_scanning,,,,,,,,,,,,,,,,,,'high unique count per bucket by person and attribute',0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.874338182345467,,,,,clientip,42.161.94.42,,,,,,,,,,,,,,model_plot,,,,,,,,2026-08-26T11:00:00.000Z,,,,,,
